time,cuminc,group
0.0054757015742642025,6.30133185040016e-05,Q1
0.008213552361396304,9.45203436769626e-05,Q1
0.010951403148528405,0.00012602704402464582,Q1
0.019164955509924708,0.00015753427309173063,Q1
0.024640657084188913,0.00018904147686638062,Q1
0.030116358658453114,0.00028355844855409984,Q1
0.038329911019849415,0.000315065900459377,Q1
0.04380561259411362,0.0004095852199621497,Q1
0.049281314168377825,0.0004410929690540355,Q1
0.06297056810403832,0.0004726009869504555,Q1
0.06844626967830253,0.0005041085783081822,Q1
0.07118412046543464,0.0005356155910303251,Q1
0.08487337440109514,0.0005671233425944555,Q1
0.08761122518822724,0.0006301383176694486,Q1
0.09308692676249145,0.0006931545460816535,Q1
0.09582477754962354,0.0007876774627981753,Q1
0.09856262833675565,0.000819185867575567,Q1
0.10403832991101986,0.0008506938637153905,Q1
0.10677618069815195,0.000882201667848248,Q1
0.10951403148528405,0.000913709441935473,Q1
0.12046543463381246,0.000976724992151956,Q1
0.12320328542094455,0.0010082341507141601,Q1
0.12594113620807665,0.0010397425440520358,Q1
0.13415468856947296,0.0011027567598109744,Q1
0.13689253935660506,0.0011657724629983157,Q1
0.13963039014373715,0.001291798095843233,Q1
0.14784394250513347,0.0013233052218747376,Q1
0.15331964407939766,0.001354812893147761,Q1
0.15605749486652978,0.0014493320054986825,Q1
0.16153319644079397,0.001480840132127903,Q1
0.16427104722792607,0.0015438544900980844,Q1
0.16700889801505817,0.0016068699956556243,Q1
0.1697467488021903,0.001638378480719349,Q1
0.17248459958932238,0.0016698884760253385,Q1
0.17522245037645448,0.0017013991992403943,Q1
0.1806981519507187,0.0017644204984531564,Q1
0.1861738535249829,0.0018589529340087285,Q1
0.188911704312115,0.0019534857896540414,Q1
0.19164955509924708,0.0020165126303326453,Q1
0.1943874058863792,0.0020795384490543967,Q1
0.1971252566735113,0.0021425655420038714,Q1
0.1998631074606434,0.002237108697205392,Q1
0.2053388090349076,0.002268624871173408,Q1
0.2080766598220397,0.0023631683047057317,Q1
0.2135523613963039,0.0024261981742865757,Q1
0.2190280629705681,0.002457714478929951,Q1
0.22176591375770022,0.0025207451781618095,Q1
0.2272416153319644,0.0025837781565670737,Q1
0.2327173169062286,0.002709840454695689,Q1
0.23545516769336072,0.0027413592463438885,Q1
0.24093086926762491,0.0027728775665253336,Q1
0.243668720054757,0.0029304585215179646,Q1
0.2464065708418891,0.0029619784358367873,Q1
0.24914442162902123,0.003025018603280749,Q1
0.2518822724161533,0.003088061540276188,Q1
0.25735797399041754,0.003119584147879495,Q1
0.2600958247775496,0.00315110707786026,Q1
0.26283367556468173,0.0032141528152295207,Q1
0.2683093771389459,0.0032456774508546893,Q1
0.2792607802874743,0.003277201863578383,Q1
0.28199863107460643,0.0033087261190614115,Q1
0.28473648186173856,0.0034032933153810285,Q1
0.2929500342231348,0.003434816829061327,Q1
0.30116358658453113,0.0034663400386963916,Q1
0.30390143737166325,0.0035609082896655986,Q1
0.3066392881587953,0.003592432176140248,Q1
0.30937713894592744,0.003655478342657892,Q1
0.31211498973305957,0.003687001935797296,Q1
0.31485284052019163,0.0037500470669102892,Q1
0.31759069130732376,0.003781571480343082,Q1
0.3203285420944558,0.0038130956528306115,Q1
0.3258042436687201,0.003907664819832624,Q1
0.33401779603011633,0.003970712818684996,Q1
0.33675564681724846,0.004002236624727096,Q1
0.3394934976043806,0.004065284335586727,Q1
0.34223134839151265,0.004096809044300986,Q1
0.34496919917864477,0.004128333398667583,Q1
0.35044490075290896,0.004191381351562606,Q1
0.3586584531143053,0.0042859530905280385,Q1
0.36413415468856947,0.00431747778203706,Q1
0.3668720054757016,0.004412048501590271,Q1
0.3723477070499658,0.004443572883488622,Q1
0.3750855578370979,0.004506620737836142,Q1
0.3805612594113621,0.004569670441002094,Q1
0.38329911019849416,0.0046011957104846735,Q1
0.3860369609856263,0.004695767743967405,Q1
0.3942505133470226,0.004790339811279742,Q1
0.3997262149212868,0.00482186690238029,Q1
0.4024640657084189,0.0048533940078479,Q1
