time,cuminc,group
0.13141683778234087,2.307197608297784e-05,Q1
0.13415468856947296,4.61433863010452e-05,Q1
0.15331964407939766,6.921412583005271e-05,Q1
0.15879534565366188,9.228517564507932e-05,Q1
0.16427104722792607,0.0001153565795322109,Q1
0.17522245037645448,0.000138430825811664,Q1
0.1943874058863792,0.00016150435949890962,Q1
0.1998631074606434,0.00018457911726388332,Q1
0.22176591375770022,0.000207655125071593,Q1
0.2299794661190965,0.00023073040629761898,Q1
0.23819301848049282,0.00025380514643924545,Q1
0.24914442162902123,0.00027687994975666985,Q1
0.25735797399041754,0.00029995443169961167,Q1
0.27104722792607805,0.00032302964654951083,Q1
0.28473648186173856,0.0003461045091819326,Q1
0.34223134839151265,0.00036918029311205913,Q1
0.37782340862423,0.0003922559810897175,Q1
0.38329911019849416,0.00041533252692127487,Q1
0.3860369609856263,0.00043840938484485115,Q1
0.3997262149212868,0.0004614860042504443,Q1
0.42984257357973993,0.0004845634087378148,Q1
0.4353182751540041,0.0005076406769388697,Q1
0.4407939767282683,0.0005307173016678712,Q1
0.44353182751540043,0.0005537936504078633,Q1
0.4517453798767967,0.0005768694535392971,Q1
0.49555099247091033,0.0005999458247415435,Q1
0.5092402464065708,0.0006230236299682446,Q1
0.5119780971937029,0.0006461009215612545,Q1
0.5256673511293635,0.0006691775762266428,Q1
0.5420944558521561,0.0006922541008272942,Q1
0.5585215605749486,0.0007153314653640663,Q1
0.5776865160848734,0.0007384098938160166,Q1
0.5941136208076659,0.0007614882289954661,Q1
0.6078028747433265,0.0007845657790183092,Q1
0.6105407255304586,0.0008076453134550077,Q1
0.6132785763175906,0.0008307244163042737,Q1
0.6160164271047228,0.0008538044746962958,Q1
0.6406570841889117,0.0008768841732450516,Q1
0.6433949349760438,0.000899966704210331,Q1
0.6844626967830253,0.0009230501859255336,Q1
0.6954140999315537,0.0009692170888777607,Q1
0.6981519507186859,0.000992302417788582,Q1
0.7008898015058179,0.0010153877210904438,Q1
0.731006160164271,0.001038472340601615,Q1
0.7665982203969883,0.0010615566701841495,Q1
0.7720739219712526,0.0010846415318048752,Q1
0.7748117727583846,0.0011077260763837637,Q1
0.7939767282683093,0.0011308123713243967,Q1
0.7994524298425736,0.0011538984700285582,Q1
0.8158795345653662,0.0011769844741826851,Q1
0.8186173853524983,0.0012000716304505499,Q1
0.8268309377138946,0.0012462439995316599,Q1
0.8295687885010267,0.0012693321213442799,Q1
0.8487337440109514,0.001315513620111064,Q1
0.8569472963723477,0.0013386058003507229,Q1
0.8596851471594799,0.0013616971901178054,Q1
0.8678986995208761,0.0013847890956103504,Q1
0.8761122518822724,0.0014309732283577237,Q1
0.8788501026694046,0.0014540666607948394,Q1
0.8898015058179329,0.001477159313931553,Q1
0.892539356605065,0.0015002519772809864,Q1
0.9117043121149897,0.0015233457316249366,Q1
0.9144421629021219,0.0015464410135449524,Q1
0.9253935660506503,0.001592635909931861,Q1
0.9336071184120466,0.001615734139487346,Q1
0.9418206707734429,0.0016388333138267486,Q1
0.9582477754962354,0.0016619324902067412,Q1
0.971937029431896,0.001685033135897962,Q1
0.974674880219028,0.0017081343875673394,Q1
0.9828884325804244,0.0017312371210298494,Q1
0.9856262833675564,0.0017543421658573477,Q1
0.9911019849418207,0.001777447882698735,Q1
0.999315537303217,0.0018005544321798572,Q1
1.002053388090349,0.0018236620250665636,Q1
1.0075290896646132,0.001846769161905626,Q1
1.0184804928131417,0.001869876899830758,Q1
1.0294318959616702,0.0018929842338772929,Q1
1.0376454483230664,0.0019160917683727074,Q1
1.0403832991101984,0.0019391996938444844,Q1
1.0485968514715949,0.0019623069474667965,Q1
1.0595482546201231,0.0019854137378180203,Q1
1.0869267624914443,0.0020085211694748084,Q1
1.0924024640657084,0.0020316287943534794,Q1
1.0951403148528405,0.0021009513066547747,Q1
1.1225188227241616,0.0021471641294821264,Q1
1.1252566735112937,0.0021702706411579342,Q1
1.1307323750855578,0.0021933787665781024,Q1
1.136208076659822,0.002216487824738378,Q1
1.1389459274469542,0.0022395972016808763,Q1
1.1471594798083504,0.002262706975413975,Q1
1.1498973305954825,0.0022858166758842335,Q1
1.1553730321697468,0.0023089270698459785,Q1
1.163586584531143,0.0023320369270455332,Q1
1.1772758384668036,0.0023551486222902485,Q1
1.1800136892539357,0.00237825999439345,Q1
1.1827515400410678,0.0024013714576123224,Q1
1.1854893908281998,0.00244759374489234,Q1
1.1964407939767283,0.0024707047513414793,Q1
1.2046543463381245,0.0024938168659939253,Q1
1.2320328542094456,0.002516932155950169,Q1
1.2347707049965777,0.0025400485105867565,Q1
1.2375085557837098,0.0025631677392143892,Q1
1.2402464065708418,0.0025862867506993847,Q1
1.2457221081451062,0.002609407735244873,Q1
1.2484599589322383,0.002632527904989579,Q1
1.264887063655031,0.0026556485001989483,Q1
1.2758384668035592,0.0026787693676412205,Q1
1.2840520191649556,0.002701889998652063,Q1
1.2922655715263518,0.0027481316258434196,Q1
1.2950034223134839,0.0027712539470480246,Q1
1.3032169746748803,0.0027943800007766972,Q1
1.3169062286105406,0.0028175063280700963,Q1
1.322381930184805,0.002840632051702263,Q1
1.325119780971937,0.0028637575264548465,Q1
