time,cuminc,group
0.008213552361396304,5.25108027952248e-05,Q1
0.01642710472279261,7.876558570296677e-05,Q1
0.019164955509924708,0.00010501996834422211,Q1
0.024640657084188913,0.00013127491643827316,Q1
0.030116358658453114,0.00015752950620440132,Q1
0.03285420944558522,0.00018378408601404939,Q1
0.03559206023271732,0.0002100396985662556,Q1
0.04106776180698152,0.00023629510309230994,Q1
0.04654346338124572,0.000262549843338844,Q1
0.05201916495550993,0.0003150592872531721,Q1
0.06297056810403832,0.00034131810321180733,Q1
0.06844626967830253,0.0003675806026263162,Q1
0.07392197125256673,0.00039384418455090664,Q1
0.07665982203969883,0.000420107792788893,Q1
0.08213552361396304,0.00044637121634405474,Q1
0.08761122518822724,0.0004988953778307659,Q1
0.09308692676249145,0.0005251572867255305,Q1
0.09582477754962354,0.0005776791045666307,Q1
0.10130047912388775,0.0006039410970067882,Q1
0.11225188227241616,0.0006564657350593972,Q1
0.12594113620807665,0.000682729129732218,Q1
0.12867898699520877,0.0007089960387914873,Q1
0.13141683778234087,0.0007352644688449761,Q1
0.14510609171800137,0.0007615329513080971,Q1
0.15058179329226556,0.0007878008155852712,Q1
0.15331964407939766,0.0008140725173256813,Q1
0.16153319644079397,0.0008403436561675859,Q1
0.17522245037645448,0.0008666161967140207,Q1
0.1834360027378508,0.000892889851744183,Q1
0.1861738535249829,0.0009191639168396604,Q1
0.1971252566735113,0.0009454371259104422,Q1
0.1998631074606434,0.0009717098942501057,Q1
0.2026009582477755,0.0009979841144416302,Q1
0.2053388090349076,0.0010242579889947478,Q1
0.2108145106091718,0.001050532868494991,Q1
0.216290212183436,0.0010768069567146377,Q1
0.2272416153319644,0.00112935480529619,Q1
0.2299794661190965,0.0011556310175342421,Q1
0.2327173169062286,0.001181907115649583,Q1
0.23819301848049282,0.001208183155133269,Q1
0.24093086926762491,0.0012344592526415399,Q1
0.2464065708418891,0.0012607348067464885,Q1
0.2546201232032854,0.0012870099044356431,Q1
0.2655715263518138,0.0013132865767924162,Q1
0.2683093771389459,0.0014183853767499865,Q1
0.28199863107460643,0.001444665506185383,Q1
0.28473648186173856,0.0014972228125955667,Q1
0.2874743326488706,0.0015497823863498406,Q1
0.29568788501026694,0.0015760630607174475,Q1
0.30116358658453113,0.0016023428796397843,Q1
0.30937713894592744,0.0016811767398061672,Q1
0.31211498973305957,0.0017074572089050832,Q1
0.31485284052019163,0.0017337369594927488,Q1
0.3203285420944558,0.001760015755004507,Q1
0.32854209445585214,0.0017862970474654682,Q1
0.33127994524298426,0.0018125804525922495,Q1
0.33675564681724846,0.0018388641276326778,Q1
0.3394934976043806,0.0018914290391639499,Q1
0.34223134839151265,0.001917712107914027,Q1
0.34770704996577684,0.0019702791348010784,Q1
0.35592060232717315,0.0019965648389856927,Q1
0.3613963039014374,0.0020228504840984485,Q1
0.36413415468856947,0.0020754189360829844,Q1
0.3668720054757016,0.0021279848102200294,Q1
0.36960985626283366,0.002154267435475754,Q1
0.3723477070499658,0.002206834907992561,Q1
0.3750855578370979,0.0022331215150991346,Q1
0.38329911019849416,0.0022594081933278165,Q1
0.3860369609856263,0.002285694509706282,Q1
0.3887748117727584,0.002338275326254635,Q1
0.3915126625598905,0.0023645685742390565,Q1
0.39698836413415467,0.0024171533305875625,Q1
0.4024640657084189,0.00244344456499912,Q1
0.4106776180698152,0.002522315590946289,Q1
0.4188911704312115,0.002548606576160073,Q1
0.4216290212183436,0.0026011883453460616,Q1
0.4243668720054757,0.002627478608061229,Q1
0.4271047227926078,0.0026537686218355283,Q1
0.42984257357973993,0.002680057843636896,Q1
0.4353182751540041,0.002785205642207522,Q1
0.4490075290896646,0.0028377904420010536,Q1
0.4544832306639288,0.0029429538365950414,Q1
0.459958932238193,0.0030218409324511697,Q1
0.46269678302532513,0.0030481388368154283,Q1
0.4654346338124572,0.003153336786749561,Q1
0.47091033538672145,0.0032059324098628883,Q1
0.4791238877481177,0.003232230343593323,Q1
0.48459958932238195,0.003284824001917208,Q1
0.49555099247091033,0.0033111252871523833,Q1
0.5010266940451745,0.003390034470988512,Q1
0.5092402464065708,0.003416343914410036,Q1
0.5119780971937029,0.003442654028043224,Q1
0.5174537987679672,0.0034952815651062563,Q1
0.5256673511293635,0.00354790604652111,Q1
0.5284052019164955,0.0036005309421142107,Q1
0.5311430527036276,0.0036268422321646954,Q1
0.5338809034907598,0.003653153207509252,Q1
0.5366187542778919,0.0037057740878273515,Q1
0.5420944558521561,0.0037320848648580984,Q1
0.5557837097878165,0.003811011844677692,Q1
0.5585215605749486,0.003863629275031477,Q1
0.5639972621492129,0.003942554964081801,Q1
0.5667351129363449,0.003968864813314266,Q1
0.5694729637234771,0.003995173873962199,Q1
0.5722108145106092,0.004074102149389747,Q1
0.5776865160848734,0.004126719932555978,Q1
0.5804243668720055,0.004205641768163737,Q1
0.5913757700205339,0.004231949961574166,Q1
0.6023271731690623,0.004258260526406432,Q1
0.6050650239561944,0.004284571699174178,Q1
0.6105407255304586,0.00431088197884355,Q1
0.6132785763175906,0.00433719198803495,Q1
0.6160164271047228,0.004389809254833454,Q1
0.6187542778918549,0.004416119066225077,Q1
0.621492128678987,0.004442428492382966,Q1
0.6242299794661191,0.004468739659364229,Q1
0.6297056810403833,0.004495050301972947,Q1
0.6324435318275154,0.004547670204238519,Q1
0.6351813826146475,0.004573981657762016,Q1
0.6379192334017796,0.004626601960626142,Q1
0.6433949349760438,0.00465291170234261,Q1
0.6461327857631759,0.004705531093063375,Q1
0.6516084873374401,0.004731841593063502,Q1
0.6570841889117043,0.004758151938982769,Q1
0.6652977412731006,0.004810771293798699,Q1
0.6680355920602327,0.004863392595523375,Q1
0.6707734428473648,0.00488970340921091,Q1
0.6789869952087612,0.004916016622715347,Q1
0.6817248459958932,0.004942329764329956,Q1
0.6844626967830253,0.004994957184203175,Q1
0.6872005475701575,0.005073902308504019,Q1
0.6899383983572895,0.005100222332526161,Q1
0.70362765229295,0.005126543937651884,Q1
0.7063655030800822,0.005179185008008513,Q1
0.7091033538672142,0.005205506614663236,Q1
0.7118412046543463,0.0052318280014765906,Q1
0.7173169062286106,0.005284471742036945,Q1
0.7200547570157426,0.005337113369194069,Q1
0.7227926078028748,0.005363434598794958,Q1
0.731006160164271,0.005416075338836479,Q1
0.7337440109514032,0.0054687177279729715,Q1
0.7364818617385352,0.005547706014881082,Q1
0.7392197125256673,0.005600364217648979,Q1
0.7419575633127995,0.005626693408982142,Q1
0.7446954140999316,0.00567935086239113,Q1
0.7474332648870636,0.005758332040600944,Q1
0.7501711156741958,0.005784662737244983,Q1
0.7529089664613279,0.0058373210947519905,Q1
0.75564681724846,0.00588998055462453,Q1
0.7638603696098563,0.005916312965149162,Q1
0.7665982203969883,0.005942645546404557,Q1
0.7693360711841205,0.005968977535242614,Q1
0.7720739219712526,0.005995309263763793,Q1
0.7748117727583846,0.006047973187641498,Q1
0.783025325119781,0.00607430647427365,Q1
0.785763175906913,0.006100639181983447,Q1
0.7885010266940452,0.0061269765179751134,Q1
0.7912388774811773,0.006179651692896138,Q1
0.7939767282683093,0.006205991015177159,Q1
0.7994524298425736,0.006258672136737808,Q1
0.8021902806297057,0.006285013061345102,Q1
0.8049281314168378,0.00633769259717154,Q1
0.8076659822039699,0.0063640334919981,Q1
0.813141683778234,0.006390375591158404,Q1
0.8186173853524983,0.006416717329841393,Q1
0.8240930869267625,0.0064430593672355485,Q1
0.8295687885010267,0.006469400514714674,Q1
0.8323066392881588,0.006495741121135712,Q1
0.8350444900752909,0.006548421253819936,Q1
0.837782340862423,0.006601108402602973,Q1
0.8459958932238193,0.006653802457660674,Q1
0.8542094455852156,0.006680150850721156,Q1
0.8569472963723477,0.006706498993562571,Q1
0.8624229979466119,0.006732846292336836,Q1
0.8761122518822724,0.006785543758654589,Q1
0.8788501026694046,0.0068645930579298575,Q1
0.8898015058179329,0.006890946466268533,Q1
0.8952772073921971,0.006943652801489675,Q1
0.8980150581793293,0.006970007563557812,Q1
0.9007529089664613,0.006996361975900922,Q1
0.9034907597535934,0.007022717100826248,Q1
0.9062286105407256,0.007049071349731317,Q1
0.9089664613278576,0.007075425321825812,Q1
0.9117043121149897,0.007101782520533395,Q1
0.917180013689254,0.007128139152692059,Q1
0.919917864476386,0.007180853951307409,Q1
0.9226557152635181,0.007233568604191665,Q1
0.9253935660506503,0.007259924939258533,Q1
0.9336071184120466,0.007286280400554235,Q1
0.9390828199863107,0.007312636964188601,Q1
0.9418206707734429,0.007339001001412604,Q1
0.947296372347707,0.00739172821933054,Q1
0.9555099247091033,0.007444470246583346,Q1
0.9582477754962354,0.007470840842178861,Q1
0.9609856262833676,0.007523580482477921,Q1
0.9637234770704997,0.0075763299396734984,Q1
0.971937029431896,0.007602706728288444,Q1
0.974674880219028,0.007629084149014198,Q1
0.9828884325804244,0.007681835875885112,Q1
0.9938398357289527,0.007734585412883632,Q1
0.999315537303217,0.00781370876223908,Q1
1.0047912388774811,0.007866455854728227,Q1
1.0157426420260096,0.00794558018889624,Q1
1.0184804928131417,0.007971962172079405,Q1
1.0212183436002737,0.008024723422179747,Q1
1.0239561943874058,0.008103859270474412,Q1
1.0294318959616702,0.008156618841619223,Q1
1.0321697467488022,0.008262139094416976,Q1
1.0349075975359343,0.008314902750453435,Q1
1.0376454483230664,0.008367664474988379,Q1
1.0403832991101984,0.00839405731147791,Q1
1.0458590006844628,0.0084204496125877,Q1
1.054072553045859,0.008446842774473717,Q1
1.056810403832991,0.008552411126458326,Q1
1.0622861054072552,0.008605204079167872,Q1
1.0650239561943875,0.008631603230106588,Q1
1.0732375085557837,0.008684404958054448,Q1
1.08145106091718,0.008710810027618865,Q1
1.0841889117043122,0.008763627204337321,Q1
1.0896646132785763,0.008790043226850508,Q1
1.0924024640657084,0.00884287374175774,Q1
1.0951403148528405,0.008922133696738999,Q1
1.0978781656399725,0.008974980694403278,Q1
1.1006160164271048,0.009001404104130972,Q1
1.103353867214237,0.00902782803798341,Q1
1.108829568788501,0.009107097840174161,Q1
1.111567419575633,0.009133523292888301,Q1
1.1143052703627652,0.009212798499415475,Q1
1.1170431211498972,0.009292081109826822,Q1
1.1197809719370295,0.00934494018797749,Q1
1.1225188227241616,0.009371371034484599,Q1
1.1252566735112937,0.00939780392847922,Q1
1.1279945242984257,0.009424236012211762,Q1
1.1334702258726899,0.009477097331195394,Q1
1.1389459274469542,0.009529959372759689,Q1
1.1416837782340863,0.009609260818912224,Q1
1.1444216290212184,0.00966213184657605,Q1
1.1498973305954825,0.009688576302070873,Q1
1.1526351813826146,0.009741468672009423,Q1
1.158110882956879,0.009820805604857541,Q1
1.160848733744011,0.009847251097205523,Q1
1.163586584531143,0.009873697714082641,Q1
1.1663244353182751,0.009953035024234724,Q1
1.1718001368925393,0.00997949275825627,Q1
1.1745379876796715,0.010005953216625785,Q1
1.1772758384668036,0.010085329158772582,Q1
1.1800136892539357,0.010191162036414014,Q1
1.1827515400410678,0.01021762182247854,Q1
1.1882272416153319,0.010244081514694248,Q1
1.1909650924024642,0.010296999439561194,Q1
1.1937029431895962,0.01032345874488061,Q1
1.1964407939767283,0.010376374702609326,Q1
1.2019164955509924,0.010402832668651718,Q1
1.2046543463381245,0.0104292899133831,Q1
1.2073921971252566,0.010482202627372095,Q1
1.2101300479123889,0.010508660097831801,Q1
1.212867898699521,0.010535116809815115,Q1
1.218343600273785,0.010614483414183473,Q1
1.2210814510609171,0.010640939482391087,Q1
1.2265571526351813,0.010773206838245342,Q1
1.2292950034223136,0.01079966520538167,Q1
1.2320328542094456,0.010905489857176986,Q1
1.2347707049965777,0.010984854181244286,Q1
1.2375085557837098,0.01106422294884779,Q1
1.2402464065708418,0.011090681541844116,Q1
1.242984257357974,0.011143597385750992,Q1
1.2457221081451062,0.011170054763455117,Q1
1.2484599589322383,0.011196511356100891,Q1
1.2566735112936345,0.011222968541467204,Q1
1.2594113620807665,0.011249426006340713,Q1
1.2621492128678986,0.011302338049235638,Q1
1.273100616016427,0.011328794265632158,Q1
1.2785763175906912,0.01138170501547553,Q1
1.2813141683778233,0.011434618981673972,Q1
1.2867898699520877,0.011461078156237536,Q1
1.2895277207392197,0.011513993854246118,Q1
1.297741273100616,0.011566908917150398,Q1
1.3032169746748803,0.011593366429837326,Q1
1.3141683778234086,0.011646281730140595,Q1
1.3169062286105406,0.011672740967510697,Q1
1.319644079397673,0.011699200049460345,Q1
1.322381930184805,0.011752119621857848,Q1
1.325119780971937,0.01177857897251533,Q1
1.3278576317590691,0.011805038710414828,Q1
1.3305954825462012,0.011831499738216511,Q1
1.3333333333333333,0.011857960795944478,Q1
1.3388090349075976,0.01191088090920378,Q1
1.3470225872689938,0.011937341033027571,Q1
1.3497604380561259,0.011990265259733679,Q1
1.352498288843258,0.012016728238593899,Q1
1.3552361396303902,0.012043193475513303,Q1
1.3579739904175223,0.012149047409250047,Q1
1.3689253935660506,0.012307863965387078,Q1
1.3716632443531827,0.012360801601244975,Q1
1.374401095140315,0.012440204667938937,Q1
1.377138945927447,0.012493140536247616,Q1
1.3826146475017111,0.012519610905468603,Q1
1.3880903490759753,0.012546081132448705,Q1
1.3908281998631074,0.012572551793865294,Q1
1.3935660506502396,0.012625493378665364,Q1
1.3963039014373717,0.012651965068425586,Q1
1.3990417522245038,0.012704905720827497,Q1
1.4017796030116358,0.012757845957392044,Q1
1.404517453798768,0.012837255418842064,Q1
1.4072553045859,0.012863726186365554,Q1
1.4099931553730323,0.01291666623478982,Q1
1.4154688569472964,0.0129431355623848,Q1
1.4209445585215605,0.012969604172186289,Q1
1.429158110882957,0.01299607251528212,Q1
1.431895961670089,0.01302254266581837,Q1
1.4373716632443532,0.013075480202160317,Q1
1.4401095140314852,0.013101948804655095,Q1
1.4428473648186173,0.013128417253100322,Q1
1.4483230663928817,0.013181351217472437,Q1
1.4565366187542779,0.01320782106184859,Q1
1.462012320328542,0.013234290390192083,Q1
1.4647501711156743,0.013340164638880103,Q1
1.4702258726899384,0.013366638098664563,Q1
1.4784394250513346,0.01341958527962317,Q1
1.483915126625599,0.01347253345674626,Q1
1.4893908281998631,0.013525480337093887,Q1
1.4921286789869952,0.013551956348497152,Q1
1.4976043805612593,0.013657856200999241,Q1
1.5030800821355237,0.013684337866399776,Q1
1.5058179329226558,0.013710821618989733,Q1
