time,group,cuminc
0.0,Q1,0.0
0.06030150753768844,Q1,0.0001898253606685829
0.12060301507537688,Q1,0.0004745634016709577
0.18090452261306533,Q1,0.00104403948367493
0.24120603015075376,Q1,0.0015186028853447775
0.3015075376884422,Q1,0.0022779043280172218
0.36180904522613067,Q1,0.0025626423690197075
0.4221105527638191,Q1,0.003132118451024346
0.4824120603015075,Q1,0.003511769172361401
0.542713567839196,Q1,0.0038914198936983446
0.6030150753768844,Q1,0.0047456340167035815
0.6633165829145728,Q1,0.005030372057706067
0.7236180904522613,Q1,0.005789673500378623
0.7839195979899497,Q1,0.006454062262719051
0.8442211055276382,Q1,0.006643887623386635
0.9045226130653266,Q1,0.006928625664389454
0.964824120603015,Q1,0.007308276385724288
1.0251256281407035,Q1,0.007687927107060677
1.085427135678392,Q1,0.007877752467729926
1.1457286432160803,Q1,0.008826879271070509
1.2060301507537687,Q1,0.009206529992407342
1.2663316582914572,Q1,0.009681093394077633
1.3266331658291457,Q1,0.009965831435079897
1.3869346733668342,Q1,0.010440394836750189
1.4472361809045227,Q1,0.010820045558086244
1.507537688442211,Q1,0.011104783599088397
1.5678391959798994,Q1,0.011864085041762062
1.6281407035175879,Q1,0.012433561123766257
1.6884422110552764,Q1,0.013097949886105353
1.7487437185929648,Q1,0.01347760060744052
1.809045226130653,Q1,0.01404707668944627
1.8693467336683416,Q1,0.014616552771449576
1.92964824120603,Q1,0.015280941533788894
1.9899497487437185,Q1,0.015565679574790825
2.050251256281407,Q1,0.016040242976461117
2.1105527638190953,Q1,0.01670463173880099
2.170854271356784,Q1,0.01736902050113942
2.2311557788944723,Q1,0.018033409263477518
2.2914572864321605,Q1,0.01831814730447945
2.351758793969849,Q1,0.019077448747151893
2.4120603015075375,Q1,0.019457099468488392
2.472361809045226,Q1,0.020121488230826934
2.5326633165829144,Q1,0.020690964312832905
2.5929648241206027,Q1,0.020975702353833503
2.6532663316582914,Q1,0.021735003796507057
2.7135678391959797,Q1,0.022209567198177682
2.7738693467336684,Q1,0.022779043280181543
2.8341708542713566,Q1,0.023538344722854765
2.8944723618090453,Q1,0.024107820804858737
2.9547738693467336,Q1,0.024867122247531737
3.015075376884422,Q1,0.025436598329536486
3.0753768844221105,Q1,0.02591116173120689
3.135678391959799,Q1,0.02657555049354643
3.1959798994974875,Q1,0.026955201214881375
3.2562814070351758,Q1,0.027619589977221137
3.316582914572864,Q1,0.028189066059224888
3.3768844221105527,Q1,0.028568716780560943
3.437185929648241,Q1,0.029233105542900484
3.4974874371859297,Q1,0.029802581624904234
3.557788944723618,Q1,0.030561883067577122
3.618090452261306,Q1,0.031226271829915775
3.678391959798995,Q1,0.03236522399392483
3.738693467336683,Q1,0.03312452543659772
3.798994974874372,Q1,0.03350417615793455
3.85929648241206,Q1,0.03378891419893759
3.9195979899497484,Q1,0.03426347760060744
3.979899497487437,Q1,0.035117691723613564
4.040201005025126,Q1,0.03559225512528508
4.100502512562814,Q1,0.03587699316628634
4.160804020100502,Q1,0.036161731207289605
4.221105527638191,Q1,0.03663629460896034
4.281407035175879,Q1,0.037395596051632896
4.341708542713568,Q1,0.03787015945330274
4.402010050251256,Q1,0.038154897494305895
4.4623115577889445,Q1,0.03891419893697823
4.522613065326633,Q1,0.03910402429764659
4.582914572864321,Q1,0.039483675018982756
4.64321608040201,Q1,0.04005315110098684
4.703517587939698,Q1,0.040907365223994296
4.763819095477387,Q1,0.04166666666666641
4.824120603015075,Q1,0.042331055429004505
4.884422110552763,Q1,0.0429954441913446
4.944723618090452,Q1,0.04356492027334813
5.005025125628141,Q1,0.044229309035687336
5.065326633165829,Q1,0.044798785117690865
5.125628140703517,Q1,0.04527334851936271
5.185929648241205,Q1,0.04565299924069821
5.2462311557788945,Q1,0.046127562642368614
5.306532663316583,Q1,0.04679195140470693
5.366834170854271,Q1,0.04688686408504217
5.427135678391959,Q1,0.048025816249051
5.487437185929648,Q1,0.04850037965072085
5.547738693467337,Q1,0.04878511769172367
5.608040201005025,Q1,0.049544419134395334
5.668341708542713,Q1,0.04963933181473035
5.7286432160804015,Q1,0.050208807896734875
5.788944723618091,Q1,0.05096810933940754
5.849246231155779,Q1,0.051917236142748346
5.909547738693467,Q1,0.052771450265754916
5.969849246231155,Q1,0.053435839028093235
6.030150753768844,Q1,0.054005315110098207
6.090452261306533,Q1,0.0544798785117685
6.150753768844221,Q1,0.05523917995444183
6.211055276381909,Q1,0.05599848139711483
6.271356783919598,Q1,0.05694760820045508
6.331658291457286,Q1,0.05761199696279329
6.391959798994975,Q1,0.05827638572513316
6.452261306532663,Q1,0.058845861807137134
6.5125628140703515,Q1,0.05932042520880787
6.57286432160804,Q1,0.05988990129081284
6.633165829145728,Q1,0.06045937737281626
6.693467336683417,Q1,0.06131359149582316
6.7537688442211055,Q1,0.06197798025816226
6.814070351758794,Q1,0.06264236902050135
6.874371859296482,Q1,0.06330675778283901
6.93467336683417,Q1,0.06349658314350703
6.994974874371859,Q1,0.064066059225512
7.055276381909548,Q1,0.06454062262718363
7.115577889447236,Q1,0.06482536066818456
7.175879396984924,Q1,0.06539483675018898
7.236180904522612,Q1,0.06567957479119135
7.296482412060302,Q1,0.06615413819286309
7.35678391959799,Q1,0.06681852695520119
7.417085427135678,Q1,0.06786256643887667
7.477386934673366,Q1,0.06795747911921013
7.537688442211055,Q1,0.06928625664388777
7.597989949748744,Q1,0.06995064540622653
7.658291457286432,Q1,0.07070994684889809
7.71859296482412,Q1,0.07146924829157086
7.7788944723618085,Q1,0.07232346241457888
7.839195979899497,Q1,0.07298785117691631
7.899497487437186,Q1,0.0740318906605929
7.959798994974874,Q1,0.07441154138192774
8.020100502512562,Q1,0.07517084282460074
8.080402010050252,Q1,0.07583523158693972
8.140703517587939,Q1,0.07659453302961305
8.201005025125628,Q1,0.07687927107061443
8.261306532663315,Q1,0.07801822323462415
8.321608040201005,Q1,0.07877752467729737
8.381909547738694,Q1,0.07915717539863376
8.442211055276381,Q1,0.07982156416097153
8.50251256281407,Q1,0.08048595292331051
8.562814070351758,Q1,0.08134016704631652
8.623115577889447,Q1,0.08181473044798715
8.683417085427136,Q1,0.08238420652999268
8.743718592964823,Q1,0.083048595292331
8.804020100502512,Q1,0.08323842065299947
8.8643216080402,Q1,0.08399772209567236
8.924623115577889,Q1,0.08475702353834524
8.984924623115578,Q1,0.08551632498101802
9.045226130653266,Q1,0.08608580106302166
9.105527638190955,Q1,0.0868451025056941
9.165829145728642,Q1,0.08769931662870145
9.226130653266331,Q1,0.08836370539103966
9.28643216080402,Q1,0.08902809415337842
9.346733668341708,Q1,0.08912300683371288
9.407035175879397,Q1,0.08997722095672012
9.467336683417084,Q1,0.09054669703872453
9.527638190954773,Q1,0.09083143507972613
9.587939698492463,Q1,0.0915907365223998
9.64824120603015,Q1,0.09206529992406931
9.708542713567839,Q1,0.09244495064540659
9.768844221105526,Q1,0.09282460136674187
9.829145728643216,Q1,0.09339407744874728
9.889447236180905,Q1,0.09396355353075136
9.949748743718592,Q1,0.09500759301442685
10.010050251256281,Q1,0.09557706909643171
10.070351758793969,Q1,0.09624145785876914
10.130653266331658,Q1,0.09671602126043977
10.190954773869347,Q1,0.09709567198177671
10.251256281407034,Q1,0.0978549734244496
10.311557788944723,Q1,0.09842444950645435
10.37185929648241,Q1,0.09908883826879256
10.4321608040201,Q1,0.09994305239179968
10.492462311557789,Q1,0.10051252847380432
10.552763819095476,Q1,0.10184130599848173
10.613065326633166,Q1,0.10250569476081928
10.673366834170853,Q1,0.10335990888382607
10.733668341708542,Q1,0.10411921032649918
10.793969849246231,Q1,0.10497342444950597
10.854271356783919,Q1,0.10573272589217964
10.914572864321608,Q1,0.10630220197418283
10.974874371859295,Q1,0.10687167805618758
11.035175879396984,Q1,0.10753606681852657
11.095477386934673,Q1,0.10829536826119979
11.15577889447236,Q1,0.10905466970387234
11.21608040201005,Q1,0.10943432042520918
11.276381909547737,Q1,0.11038344722854976
11.336683417085426,Q1,0.11076309794988659
11.396984924623116,Q1,0.1113325740318899
11.457286432160803,Q1,0.11209187547456267
11.517587939698492,Q1,0.11285117691723534
11.577889447236181,Q1,0.11351556567957499
11.638190954773869,Q1,0.11417995444191253
11.698492462311558,Q1,0.11531890660592303
11.758793969849245,Q1,0.11674259681093402
11.819095477386934,Q1,0.11721716021260375
11.879396984924623,Q1,0.11778663629460862
11.93969849246231,Q1,0.11873576309795009
12.0,Q1,0.11940015186028852
0.0,Q2,0.0
0.06030150753768844,Q2,0.0003798670465330334
0.12060301507537688,Q2,0.0003798670465330334
0.18090452261306533,Q2,0.0009496676163338602
