time,group,cuminc
0.0,Q1,0.0
0.06030150753768844,Q1,0.0003725088470842852
0.12060301507537688,Q1,0.0007450176941700137
0.18090452261306533,Q1,0.0009312721177119343
0.24120603015075376,Q1,0.001117526541254077
0.3015075376884422,Q1,0.001210653753026425
0.36180904522613067,Q1,0.0014900353883395834
0.4221105527638191,Q1,0.0019556714471965497
0.4824120603015075,Q1,0.002235053082509819
0.542713567839196,Q1,0.002980070776680166
0.6030150753768844,Q1,0.003445706835536022
0.6633165829145728,Q1,0.003911342894392433
0.7236180904522613,Q1,0.00400447010616467
0.7839195979899497,Q1,0.004656360588563224
0.8442211055276382,Q1,0.004842615012105589
0.9045226130653266,Q1,0.005215123859190651
0.964824120603015,Q1,0.005401378282732905
1.0251256281407035,Q1,0.005867014341590204
1.085427135678392,Q1,0.006053268765133235
1.1457286432160803,Q1,0.006705159247531789
1.2060301507537687,Q1,0.0071707953063882
1.2663316582914572,Q1,0.007450176941701803
1.3266331658291457,Q1,0.008008940212329452
1.3869346733668342,Q1,0.008753957906500132
1.4472361809045227,Q1,0.009312721177127892
1.507537688442211,Q1,0.009498975600669368
1.5678391959798994,Q1,0.009964611659525335
1.6281407035175879,Q1,0.010523374930154095
1.6884422110552764,Q1,0.010895883777238269
1.7487437185929648,Q1,0.011268392624324441
1.809045226130653,Q1,0.011640901471409726
1.8693467336683416,Q1,0.012106537530265249
1.92964824120603,Q1,0.012479046377350533
1.9899497487437185,Q1,0.013037809647978404
2.050251256281407,Q1,0.013410318495064133
2.1105527638190953,Q1,0.014062208977461799
2.170854271356784,Q1,0.014248463401005274
2.2311557788944723,Q1,0.014527845036319542
2.2914572864321605,Q1,0.014900353883403827
2.351758793969849,Q1,0.015086608306945637
2.4120603015075375,Q1,0.015552244365802714
2.472361809045226,Q1,0.016017880424660014
2.5326633165829144,Q1,0.016390389271743744
2.5929648241206027,Q1,0.01676289811882914
2.6532663316582914,Q1,0.017135406965914424
2.7135678391959797,Q1,0.017414788601227915
2.7738693467336684,Q1,0.017973551871856452
2.8341708542713566,Q1,0.01825293350717072
2.8944723618090453,Q1,0.01862544235425523
2.9547738693467336,Q1,0.018904823989568165
3.015075376884422,Q1,0.019556714471968384
3.0753768844221105,Q1,0.020115477742596255
3.135678391959799,Q1,0.02039485937790919
3.1959798994974875,Q1,0.020860495436765047
3.2562814070351758,Q1,0.02141925870739292
3.316582914572864,Q1,0.022071149189791917
3.3768844221105527,Q1,0.022723039672191803
3.437185929648241,Q1,0.023188675731047437
3.4974874371859297,Q1,0.023654311789903848
3.557788944723618,Q1,0.02393369342521723
3.618090452261306,Q1,0.024399329484074195
3.678391959798995,Q1,0.025051219966473193
3.738693467336683,Q1,0.025609983237101952
3.798994974874372,Q1,0.025889364872414333
3.85929648241206,Q1,0.02654125535481422
3.9195979899497484,Q1,0.02682063699012749
3.979899497487437,Q1,0.027100018625440758
4.040201005025126,Q1,0.027938163531382343
4.100502512562814,Q1,0.028403799590238865
4.160804020100502,Q1,0.028869435649095276
4.221105527638191,Q1,0.029614453343265845
4.281407035175879,Q1,0.029986962190350352
4.341708542713568,Q1,0.030918234308064174
4.402010050251256,Q1,0.03175637921400465
4.4623115577889445,Q1,0.03240826969640431
4.522613065326633,Q1,0.03306016017880342
4.582914572864321,Q1,0.03389830508474423
4.64321608040201,Q1,0.034177686720059275
4.703517587939698,Q1,0.0347364499906857
4.763819095477387,Q1,0.03492270441422973
4.824120603015075,Q1,0.03566772210839875
4.884422110552763,Q1,0.036226485379026396
4.944723618090452,Q1,0.03697150307319663
5.005025125628141,Q1,0.037716520767367756
5.065326633165829,Q1,0.037902775190909566
5.125628140703517,Q1,0.03864779288508102
5.185929648241205,Q1,0.03948593779102161
5.2462311557788945,Q1,0.03985844663810645
5.306532663316583,Q1,0.04069659154404914
5.366834170854271,Q1,0.04097597317936219
5.427135678391959,Q1,0.04162786366176052
5.487437185929648,Q1,0.04227975414415952
5.547738693467337,Q1,0.043490407897186056
5.608040201005025,Q1,0.04404917116781493
5.668341708542713,Q1,0.04498044328552664
5.7286432160804015,Q1,0.04544607934438305
5.788944723618091,Q1,0.04609796982678227
5.849246231155779,Q1,0.046377351462096206
5.909547738693467,Q1,0.047215496368038457
5.969849246231155,Q1,0.04814676848575039
6.030150753768844,Q1,0.04907804060346399
6.090452261306533,Q1,0.049916185509404354
6.150753768844221,Q1,0.050474948780033446
6.211055276381909,Q1,0.05131309368597381
6.271356783919598,Q1,0.05177872974483
6.331658291457286,Q1,0.05252374743900157
6.391959798994975,Q1,0.05289625628608585
6.452261306532663,Q1,0.05336189234494282
6.5125628140703515,Q1,0.05364127398025642
6.57286432160804,Q1,0.054200037250884736
6.633165829145728,Q1,0.05541069100391138
6.693467336683417,Q1,0.05578319985099556
6.7537688442211055,Q1,0.05680759918047895
6.814070351758794,Q1,0.05718010802756546
6.874371859296482,Q1,0.05783199850996412
6.93467336683417,Q1,0.0592289066865328
6.994974874371859,Q1,0.060346433227787766
7.055276381909548,Q1,0.060718942074873716
7.115577889447236,Q1,0.06183646861612946
7.175879396984924,Q1,0.06239523188675633
7.236180904522612,Q1,0.06332650400446971
7.296482412060302,Q1,0.06425777612218198
7.35678391959799,Q1,0.06481653939281029
7.417085427135678,Q1,0.06593406593406548
7.477386934673366,Q1,0.06686533805177786
7.537688442211055,Q1,0.06816911901657563
7.597989949748744,Q1,0.06937977276960294
7.658291457286432,Q1,0.06947289998137363
7.71859296482412,Q1,0.0704972993108578
7.7788944723618085,Q1,0.07105606258148589
7.839195979899497,Q1,0.07170795306388422
7.899497487437186,Q1,0.07282547960514019
7.959798994974874,Q1,0.07375675172285301
8.020100502512562,Q1,0.07506053268765078
8.080402010050252,Q1,0.07580555038182135
8.140703517587939,Q1,0.0767368224995334
8.201005025125628,Q1,0.07785434904078947
8.261306532663315,Q1,0.07897187558204377
8.321608040201005,Q1,0.07971689327621401
8.381909547738694,Q1,0.0808344198174702
8.442211055276381,Q1,0.08157943751163976
8.50251256281407,Q1,0.08241758241758113
8.562814070351758,Q1,0.08316260011175258
8.623115577889447,Q1,0.08390761780592204
8.683417085427136,Q1,0.08511827155894869
8.743718592964823,Q1,0.08632892531197545
8.804020100502512,Q1,0.08735332464145873
8.8643216080402,Q1,0.08800521512385795
8.924623115577889,Q1,0.08884336002980053
8.984924623115578,Q1,0.08977463214751313
9.045226130653266,Q1,0.09042652262991091
9.105527638190955,Q1,0.09107841311231002
9.165829145728642,Q1,0.09219593965356532
9.226130653266331,Q1,0.09284783013596465
9.28643216080402,Q1,0.09387222946544971
9.346733668341708,Q1,0.09480350158316164
9.407035175879397,Q1,0.09554851927733243
9.467336683417084,Q1,0.09666604581858707
9.527638190954773,Q1,0.09843546284224125
9.587939698492463,Q1,0.09983237101881093
9.64824120603015,Q1,0.10085677034829477
9.708542713567839,Q1,0.1020674241013223
9.768844221105526,Q1,0.10262618737194973
9.829145728643216,Q1,0.1031849506425766
9.889447236180905,Q1,0.10476811324268875
9.949748743718592,Q1,0.10588563978394416
10.010050251256281,Q1,0.10746880238405643
10.070351758793969,Q1,0.10886571056062533
10.130653266331658,Q1,0.10970385546656669
10.190954773869347,Q1,0.11063512758427907
